,distance,force
0,0.0,0.09585084312129766
1,0.00413223123177886,0.0945378178730607
2,0.00826446246355772,0.0945378178730607
3,0.01239669369533658,0.0945378178730607
4,0.01652892492711544,0.09585084312129766
5,0.0206611561588943,0.09585084312129766
6,0.02479338739067316,0.0945378178730607
7,0.02892561862245202,0.0919117673765868
8,0.03305784985423088,0.0945378178730607
9,0.03719008108600974,0.0945378178730607
10,0.0413223123177886,0.0945378178730607
11,0.04545454354956746,0.09585084312129766
12,0.04958677478134632,0.09322479262482375
13,0.05371900601312518,0.09585084312129766
14,0.05785123724490404,0.09585084312129766
15,0.0619834684766829,0.09847689361777157
16,0.06611569970846176,0.09716386836953461
17,0.07024793094024062,0.09716386836953461
18,0.07438016217201948,0.09585084312129766
19,0.07851239340379834,0.09059874212834984
20,0.0826446246355772,0.0945378178730607
21,0.08677685586735606,0.09322479262482375
22,0.09090908709913492,0.0945378178730607
23,0.09504131833091378,0.09585084312129766
24,0.09917354956269264,0.0945378178730607
25,0.1033057807944715,0.09585084312129766
26,0.10743801202625036,0.0945378178730607
27,0.11157024325802922,0.09322479262482375
28,0.11570247448980808,0.0945378178730607
29,0.11983470572158694,0.09585084312129766
30,0.1239669369533658,0.09585084312129766
31,0.12809916818514466,0.09585084312129766
32,0.13223139941692352,0.09585084312129766
33,0.13636363064870238,0.09322479262482375
34,0.14049586188048124,0.0945378178730607
35,0.1446280931122601,0.0945378178730607
36,0.14876032434403896,0.0945378178730607
37,0.15289255557581782,0.0945378178730607
38,0.15702478680759668,0.0945378178730607
39,0.16115701803937554,0.0945378178730607
40,0.1652892492711544,0.09322479262482375
41,0.16942148050293326,0.0945378178730607
42,0.17355371173471212,0.09585084312129766
43,0.17768594296649098,0.0945378178730607
44,0.18181817419826984,0.09585084312129766
45,0.1859504054300487,0.0945378178730607
46,0.19008263666182756,0.09322479262482375
47,0.19421486789360642,0.0945378178730607
48,0.19834709912538528,0.09585084312129766
49,0.20247933035716414,0.0945378178730607
50,0.206611561588943,0.0945378178730607
51,0.21074379282072186,0.0945378178730607
52,0.21487602405250072,0.0945378178730607
53,0.21900825528427958,0.09322479262482375
54,0.22314048651605844,0.09585084312129766
55,0.2272727177478373,0.09322479262482375
56,0.23140494897961617,0.09585084312129766
57,0.23553718021139503,0.09716386836953461
58,0.23966941144317389,0.0945378178730607
59,0.24380164267495275,0.0945378178730607
60,0.2479338739067316,0.0945378178730607
61,0.25206610513851047,0.09322479262482375
62,0.2561983363702893,0.09585084312129766
63,0.2603305676020682,0.0945378178730607
64,0.26446279883384705,0.09322479262482375
65,0.2685950300656259,0.09585084312129766
66,0.27272726129740477,0.0945378178730607
67,0.2768594925291836,0.09585084312129766
68,0.2809917237609625,0.0945378178730607
69,0.28512395499274135,0.09585084312129766
70,0.2892561862245202,0.0945378178730607
71,0.29338841745629907,0.0945378178730607
72,0.2975206486880779,0.09585084312129766
73,0.3016528799198568,0.0945378178730607
74,0.30578511115163565,0.0945378178730607
75,0.3099173423834145,0.09585084312129766
76,0.31404957361519337,0.09585084312129766
77,0.3181818048469722,0.09585084312129766
78,0.3223140360787511,0.0945378178730607
79,0.32644626731052995,0.0945378178730607
80,0.3305784985423088,0.0945378178730607
81,0.33471072977408767,0.0945378178730607
82,0.3388429610058665,0.0945378178730607
83,0.3429751922376454,0.09585084312129766
84,0.34710742346942425,0.09585084312129766
85,0.3512396547012031,0.09585084312129766
86,0.35537188593298197,0.0945378178730607
87,0.35950411716476083,0.0945378178730607
88,0.3636363483965397,0.0945378178730607
89,0.36776857962831855,0.09585084312129766
90,0.3719008108600974,0.09585084312129766
91,0.37603304209187627,0.0945378178730607
92,0.38016527332365513,0.09585084312129766
93,0.384297504555434,0.09322479262482375
94,0.38842973578721285,0.0945378178730607
95,0.3925619670189917,0.0945378178730607
96,0.39669419825077057,0.0945378178730607
97,0.40082642948254943,0.0945378178730607
98,0.4049586607143283,0.0945378178730607
99,0.40909089194610715,0.0945378178730607
100,0.413223123177886,0.09585084312129766
101,0.41735535440966487,0.0945378178730607
102,0.42148758564144373,0.0945378178730607
103,0.4256198168732226,0.0945378178730607
104,0.42975204810500145,0.09585084312129766
105,0.4338842793367803,0.09585084312129766
106,0.43801651056855917,0.09585084312129766
107,0.44214874180033803,0.0945378178730607
108,0.4462809730321169,0.0945378178730607
109,0.45041320426389575,0.09585084312129766
110,0.4545454354956746,0.09322479262482375
111,0.45867766672745347,0.0945378178730607
112,0.46280989795923233,0.0945378178730607
113,0.4669421291910112,0.0945378178730607
114,0.47107436042279005,0.0945378178730607
115,0.4752065916545689,0.0945378178730607
116,0.47933882288634777,0.0945378178730607
117,0.48347105411812663,0.09322479262482375
118,0.4876032853499055,0.09322479262482375
119,0.49173551658168435,0.0945378178730607
120,0.4958677478134632,0.09322479262482375
121,0.49999997904524207,0.0945378178730607
122,0.5041322102770209,0.09322479262482375
123,0.5082644415087998,0.09585084312129766
124,0.5123966727405787,0.0945378178730607
125,0.5165289039723575,0.0945378178730607
126,0.5206611352041364,0.09585084312129766
127,0.5247933664359152,0.09322479262482375
128,0.5289255976676941,0.0945378178730607
129,0.533057828899473,0.09585084312129766
130,0.5371900601312518,0.09322479262482375
131,0.5413222913630307,0.09322479262482375
132,0.5454545225948095,0.0945378178730607
133,0.5495867538265884,0.09322479262482375
134,0.5537189850583673,0.0945378178730607
135,0.5578512162901461,0.0945378178730607
136,0.561983447521925,0.09585084312129766
137,0.5661156787537038,0.0945378178730607
138,0.5702479099854827,0.0945378178730607
139,0.5743801412172616,0.09322479262482375
140,0.5785123724490404,0.09322479262482375
141,0.5826446036808193,0.0945378178730607
142,0.5867768349125981,0.09585084312129766
143,0.590909066144377,0.0945378178730607
144,0.5950412973761559,0.0945378178730607
145,0.5991735286079347,0.09585084312129766
146,0.6033057598397136,0.0945378178730607
147,0.6074379910714924,0.09716386836953461
148,0.6115702223032713,0.09322479262482375
149,0.6157024535350502,0.0945378178730607
150,0.619834684766829,0.0945378178730607
