distance,hardness,hardness_id,grain1,grain2,color
0.34710742346942425,F,1.0,Precip. particles,Graupel,#00FF00
0.3512396547012031,F,1.0,Precip. particles,Graupel,#00FF00
0.35537188593298197,F,1.0,Precip. particles,Graupel,#00FF00
0.35950411716476083,F,1.0,Precip. particles,Graupel,#00FF00
0.3636363483965397,F,1.0,Precip. particles,Graupel,#00FF00
0.36776857962831855,F,1.0,Precip. particles,Graupel,#00FF00
0.3719008108600974,F,1.0,Precip. particles,Graupel,#00FF00
0.37603304209187627,F,1.0,Precip. particles,Graupel,#00FF00
0.38016527332365513,F,1.0,Precip. particles,Graupel,#00FF00
0.384297504555434,F,1.0,Precip. particles,Graupel,#00FF00
0.38842973578721285,F,1.0,Precip. particles,Graupel,#00FF00
0.3925619670189917,F,1.0,Precip. particles,Graupel,#00FF00
0.39669419825077057,F,1.0,Precip. particles,Graupel,#00FF00
0.40082642948254943,F,1.0,Precip. particles,Graupel,#00FF00
0.4049586607143283,F,1.0,Precip. particles,Graupel,#00FF00
0.40909089194610715,F,1.0,Precip. particles,Graupel,#00FF00
0.413223123177886,F,1.0,Precip. particles,Graupel,#00FF00
0.41735535440966487,F,1.0,Precip. particles,Graupel,#00FF00
0.42148758564144373,F,1.0,Precip. particles,Graupel,#00FF00
0.4256198168732226,F,1.0,Precip. particles,Graupel,#00FF00
0.42975204810500145,F,1.0,Precip. particles,Graupel,#00FF00
0.4338842793367803,F,1.0,Precip. particles,Graupel,#00FF00
0.43801651056855917,F,1.0,Precip. particles,Graupel,#00FF00
0.44214874180033803,F,1.0,Precip. particles,Graupel,#00FF00
0.4462809730321169,F,1.0,Precip. particles,Graupel,#00FF00
0.45041320426389575,F,1.0,Precip. particles,Graupel,#00FF00
0.4545454354956746,F,1.0,Precip. particles,Graupel,#00FF00
0.45867766672745347,F,1.0,Precip. particles,Graupel,#00FF00
0.46280989795923233,F,1.0,Precip. particles,Graupel,#00FF00
0.4669421291910112,F,1.0,Precip. particles,Graupel,#00FF00
0.47107436042279005,F,1.0,Precip. particles,Graupel,#00FF00
0.4752065916545689,F,1.0,Precip. particles,Graupel,#00FF00
0.47933882288634777,F,1.0,Precip. particles,Graupel,#00FF00
0.48347105411812663,F,1.0,Precip. particles,Graupel,#00FF00
0.4876032853499055,F,1.0,Precip. particles,Graupel,#00FF00
0.49173551658168435,F,1.0,Precip. particles,Graupel,#00FF00
0.4958677478134632,F,1.0,Precip. particles,Graupel,#00FF00
0.49999997904524207,F,1.0,Precip. particles,Graupel,#00FF00
0.5041322102770209,F,1.0,Precip. particles,Graupel,#00FF00
0.5082644415087998,F,1.0,Precip. particles,Graupel,#00FF00
0.5123966727405787,F,1.0,Precip. particles,Graupel,#00FF00
0.5165289039723575,F,1.0,Precip. particles,Graupel,#00FF00
0.5206611352041364,F,1.0,Precip. particles,Graupel,#00FF00
0.5247933664359152,F,1.0,Precip. particles,Graupel,#00FF00
0.5289255976676941,F,1.0,Precip. particles,Graupel,#00FF00
0.533057828899473,F,1.0,Precip. particles,Graupel,#00FF00
0.5371900601312518,F,1.0,Precip. particles,Graupel,#00FF00
0.5413222913630307,F,1.0,Precip. particles,Graupel,#00FF00
0.5454545225948095,F,1.0,Precip. particles,Graupel,#00FF00
0.5495867538265884,F,1.0,Precip. particles,Graupel,#00FF00
0.5537189850583673,F,1.0,Precip. particles,Graupel,#00FF00
0.5578512162901461,F,1.0,Precip. particles,Graupel,#00FF00
0.561983447521925,F,1.0,Precip. particles,Graupel,#00FF00
0.5661156787537038,F,1.0,Precip. particles,Graupel,#00FF00
0.5702479099854827,F,1.0,Precip. particles,Graupel,#00FF00
0.5743801412172616,F,1.0,Precip. particles,Graupel,#00FF00
0.5785123724490404,F,1.0,Precip. particles,Graupel,#00FF00
0.5826446036808193,F,1.0,Precip. particles,Graupel,#00FF00
0.5867768349125981,F,1.0,Precip. particles,Graupel,#00FF00
0.590909066144377,F,1.0,Precip. particles,Graupel,#00FF00
0.5950412973761559,F,1.0,Precip. particles,Graupel,#00FF00
0.5991735286079347,F,1.0,Precip. particles,Graupel,#00FF00
0.6033057598397136,F,1.0,Precip. particles,Graupel,#00FF00
0.6074379910714924,F,1.0,Precip. particles,Graupel,#00FF00
0.6115702223032713,F,1.0,Precip. particles,Graupel,#00FF00
0.6157024535350502,F,1.0,Precip. particles,Graupel,#00FF00
0.619834684766829,F,1.0,Precip. particles,Graupel,#00FF00
0.6239669159986079,F,1.0,Precip. particles,Graupel,#00FF00
0.6280991472303867,F,1.0,Precip. particles,Graupel,#00FF00
0.6322313784621656,F,1.0,Precip. particles,Graupel,#00FF00
0.6363636096939445,F,1.0,Precip. particles,Graupel,#00FF00
0.6404958409257233,F,1.0,Precip. particles,Graupel,#00FF00
0.6446280721575022,F,1.0,Precip. particles,Graupel,#00FF00
0.648760303389281,F,1.0,Precip. particles,Graupel,#00FF00
0.6528925346210599,F,1.0,Precip. particles,Graupel,#00FF00
0.6570247658528388,F,1.0,Precip. particles,Graupel,#00FF00
0.6611569970846176,F,1.0,Precip. particles,Graupel,#00FF00
0.6652892283163965,F,1.0,Precip. particles,Graupel,#00FF00
0.6694214595481753,F,1.0,Precip. particles,Graupel,#00FF00
0.6735536907799542,F,1.0,Precip. particles,Graupel,#00FF00
0.677685922011733,F,1.0,Precip. particles,Graupel,#00FF00
0.6818181532435119,F,1.0,Precip. particles,Graupel,#00FF00
0.6859503844752908,F,1.0,Precip. particles,Graupel,#00FF00
0.6900826157070696,F,1.0,Precip. particles,Graupel,#00FF00
0.6942148469388485,F,1.0,Precip. particles,Graupel,#00FF00
0.6983470781706274,F,1.0,Precip. particles,Graupel,#00FF00
0.7024793094024062,F,1.0,Precip. particles,Graupel,#00FF00
0.7066115406341851,F,1.0,Precip. particles,Graupel,#00FF00
0.7107437718659639,F,1.0,Precip. particles,Graupel,#00FF00
0.7148760030977428,F,1.0,Precip. particles,Graupel,#00FF00
0.7190082343295217,F,1.0,Precip. particles,Graupel,#00FF00
0.7231404655613005,F,1.0,Precip. particles,Graupel,#00FF00
0.7272726967930794,F,1.0,Precip. particles,Graupel,#00FF00
0.7314049280248582,F,1.0,Precip. particles,Graupel,#00FF00
0.7355371592566371,F,1.0,Precip. particles,Graupel,#00FF00
0.739669390488416,F,1.0,Precip. particles,Graupel,#00FF00
0.7438016217201948,F,1.0,Precip. particles,Graupel,#00FF00
0.7479338529519737,F,1.0,Precip. particles,Graupel,#00FF00
0.7520660841837525,F,1.0,Precip. particles,Graupel,#00FF00
0.7561983154155314,F,1.0,Precip. particles,Graupel,#00FF00
0.7603305466473103,F,1.0,Precip. particles,Graupel,#00FF00
0.7644627778790891,F,1.0,Precip. particles,Graupel,#00FF00
0.768595009110868,F,1.0,Precip. particles,Graupel,#00FF00
0.7727272403426468,F,1.0,Precip. particles,Graupel,#00FF00
0.7768594715744257,F,1.0,Precip. particles,Graupel,#00FF00
0.7809917028062046,F,1.0,Precip. particles,Graupel,#00FF00
0.7851239340379834,F,1.0,Precip. particles,Graupel,#00FF00
0.7892561652697623,F,1.0,Precip. particles,Graupel,#00FF00
0.7933883965015411,F,1.0,Precip. particles,Graupel,#00FF00
0.79752062773332,F,1.0,Precip. particles,Graupel,#00FF00
0.8016528589650989,F,1.0,Precip. particles,Graupel,#00FF00
0.8057850901968777,F,1.0,Precip. particles,Graupel,#00FF00
0.8099173214286566,F,1.0,Precip. particles,Graupel,#00FF00
0.8140495526604354,F,1.0,Precip. particles,Graupel,#00FF00
0.8181817838922143,F,1.0,Precip. particles,Graupel,#00FF00
0.8223140151239932,F,1.0,Precip. particles,Graupel,#00FF00
0.826446246355772,F,1.0,Precip. particles,Graupel,#00FF00
0.8305784775875509,F,1.0,Precip. particles,Graupel,#00FF00
0.8347107088193297,F,1.0,Precip. particles,Graupel,#00FF00
0.8388429400511086,F,1.0,Precip. particles,Graupel,#00FF00
0.8429751712828875,F,1.0,Precip. particles,Graupel,#00FF00
0.8471074025146663,F,1.0,Precip. particles,Graupel,#00FF00
0.8512396337464452,F,1.0,Precip. particles,Graupel,#00FF00
0.855371864978224,F,1.0,Precip. particles,Graupel,#00FF00
0.8595040962100029,F,1.0,Precip. particles,Graupel,#00FF00
0.8636363274417818,F,1.0,Precip. particles,Graupel,#00FF00
0.8677685586735606,F,1.0,Precip. particles,Graupel,#00FF00
0.8719007899053395,F,1.0,Precip. particles,Graupel,#00FF00
0.8760330211371183,F,1.0,Precip. particles,Graupel,#00FF00
0.8801652523688972,F,1.0,Precip. particles,Graupel,#00FF00
0.8842974836006761,F,1.0,Precip. particles,Graupel,#00FF00
0.8884297148324549,F,1.0,Precip. particles,Graupel,#00FF00
0.8925619460642338,F,1.0,Precip. particles,Graupel,#00FF00
0.8966941772960126,F,1.0,Precip. particles,Graupel,#00FF00
0.9008264085277915,F,1.0,Precip. particles,Graupel,#00FF00
0.9049586397595704,F,1.0,Precip. particles,Graupel,#00FF00
0.9090908709913492,F,1.0,Precip. particles,Graupel,#00FF00
0.9132231022231281,F,1.0,Precip. particles,Graupel,#00FF00
0.9173553334549069,F,1.0,Precip. particles,Graupel,#00FF00
0.9214875646866858,F,1.0,Precip. particles,Graupel,#00FF00
0.9256197959184647,F,1.0,Precip. particles,Graupel,#00FF00
0.9297520271502435,F,1.0,Precip. particles,Graupel,#00FF00
0.9338842583820224,F,1.0,Precip. particles,Graupel,#00FF00
0.9380164896138012,F,1.0,Precip. particles,Graupel,#00FF00
