folder,profile_name,surface_ini,surface_old,surface_new
20170126,S37M0993,67.78512112610042,71.32024494488724,67.68181534530595
20170126,S37M0994,68.93152098041672,45.039254310773686,39.84297353681177
20170126,S37M0995,71.08264164905995,44.04751881514676,38.115700881928205
20170127,S37M0998,102.20247505558655,40.08057683263905,38.115700881928205
20170127,S37M0999,100.6218022756666,40.82437845435925,36.83057696884498
20170127,S37M1003,86.75999000914084,44.29545268905349,42.88016349216923
20170127,S37M1004,73.23932898632904,76.77479017083533,72.96693909075111
20170128,S37M1007,110.27473053524594,44.54338656296022,110.322309426032
20170128,S37M1008,110.21073918277398,43.551651067333296,110.0702433208935
20170128,S37M1009,104.99211330687612,108.26239215699024,104.82230965653434
20170128,S37M1010,100.13428794980636,102.80784693104215,99.95040903426707
20170128,S37M1011,92.09270279434722,95.12189683993347,91.92561598215252
20170128,S37M1013,62.56598502578366,65.12189809721895,62.45454283710569
20170129,S37M1015,111.88506724782471,114.2128051307518,111.61156557034701
20170129,S37M1016,110.1715767822111,113.22106963512488,110.02065654611215
20170129,S37M1017,65.60365876885226,68.34503845800646,65.326443543192
20170129,S37M1018,69.54958386207,71.56817881879397,69.30991445062682
20170129,S37M1019,70.81131462818875,75.7830546752084,38.28925459366292
20170129,S37M1020,71.60082538193392,73.30371593614109,71.37189783528447
20170129,S37M1021,66.85896649563018,68.34503845800646,66.68594761844724
20170130,S37M1024,102.16368433598639,306.11362353456207,37.59090751549229
20170130,S37M1025,94.83147090678031,102.31197918322869,38.02892402606085
20170130,S37M1026,84.50782523094222,91.65082260523923,40.38016359694302
20170130,S37M1027,81.50403192268017,397.3532891322393,4.13223123177886
20170130,S37M1028,77.2681146234617,85.45247575757094,39.11983307125047
20170130,S37M1029,73.61983162537217,44.04751881514676,37.425618266221136
20170131,S37M1030,35.214874557219446,41.07231232826598,37.73553560860455
20170131,S37M1031,26.223139396868646,32.642560615437105,28.107436838559806
20170131,S37M1033,58.458675235975534,66.11363359284587,58.03718765033409
20170131,S37M1034,51.603303622454405,145.70040711690672,51.44214660441503
20170131,S37M1035,35.797519160900265,41.32024620217271,37.533056278247386
20170131,S37M1036,35.177684476133436,45.78305593249388,41.417353636119515
20170201,S37M1040,31.661155697889626,574.6260089755524,42.34297343203798
20170201,S37M1041,26.549585664179176,31.65082511981018,168.62809210643172
20170201,S37M1042,31.57024661079049,37.105370345758274,33.297519265674055
20170201,S37M1043,31.32231273688376,34.37809773278423,33.23553579719737
20170201,S37M1045,19.818180987611413,25.948346019955352,23.289255222305655
20170201,S37M1046,20.19008179847151,25.948346019955352,21.21074291272089
20170202,S37M1048,88.91321941418573,92.39462422695942,89.34710369352251
20170202,S37M1049,81.01652553025633,83.96487251413055,80.79751727497205
20170202,S37M1051,84.7784577406496,87.43594674882479,84.89669065689668
20170202,S37M1052,69.5978802407431,72.06404656660743,69.7231375738047
20170202,S37M1053,62.48448507303051,65.36983197112568,64.77685678936541
20170202,S37M1054,70.39624383790195,72.80784818832763,70.35536895226687
20170202,S37M1055,64.9868014410252,67.60123683628626,65.0909063629806
20170203,S37M1057,74.5190577806818,76.77479017083533,74.38842663448304
20170203,S37M1058,77.28512072796002,79.25412890990265,77.19834387209266
20170203,S37M1059,75.78984741531788,78.51032728818245,75.69834393495694
20170203,S37M1061,74.03305474855006,77.02272404474206,74.34710432216525
20170203,S37M1062,67.6006804912723,70.57644332316704,67.49173270864412
20170203,S37M1063,64.09731989654028,66.11363359284587,63.97933616163209
20170204,S37M1065,85.38465190953241,92.89049197477289,87.92561614979059
20170204,S37M1067,66.05095436008388,70.57644332316704,67.25619552843273
20170204,S37M1068,59.07795626964744,61.40288998861797,59.33057602588087
20170204,S37M1069,51.95843876371406,57.683881880017,52.904956460464746
20170204,S37M1070,52.319433148139375,56.9400802582968,53.93388203717768
20170204,S37M1071,51.08087372204038,56.69214638439007,54.48760102223605
20170205,S37M1073,85.03718651877716,94.13016134430654,97.6570207006298
20170205,S37M1074,84.45454191509634,91.89875647914596,87.39669055212289
20170205,S37M1075,82.03718664450571,90.90702098351903,86.24793026968837
20170205,S37M1076,81.03305445518345,88.67561611835845,83.99173201713711
20170205,S37M1077,80.03305449709296,87.68388062273152,91.32231022231281
20170205,S37M1078,77.03305462282151,83.22107089241035,78.63636034075171
20170207,S37M1085,61.48760072886944,66.60950134065934,61.33470817329362
20170207,S37M1087,52.79499196869334,41.32024620217271,52.80991514213383
20170207,S37M1088,50.407637429477084,44.29545268905349,46.50413028243929
20170207,S37M1089,48.63797782736256,50.49379953672178,48.47520457999781
20170207,S37M1090,45.214642547236146,38.840907463105395,44.84710555849597
20170208,S37M1092,75.55055342777389,44.29545268905349,75.54545137938112
20170208,S37M1093,78.20555768365375,79.74999665771611,78.05371573707089
20170208,S37M1094,87.30556657755065,48.262394671561196,87.10330213466659
20170208,S37M1095,75.12322855563956,76.03098854911514,36.67355218203738
20170208,S37M1096,77.81498909300916,81.2375999011565,37.40082487883046
20170208,S37M1097,77.48690709364661,78.75826116208918,77.2314017219469
20170208,S37M1098,76.607125509571,78.75826116208918,76.37189762573689
20170209,S37M1101,36.49999847030267,56.9400802582968,36.43388277059421
20170209,S37M1102,36.02151711247826,40.328510706545785,36.22313897777349
20170209,S37M1105,38.280506788938006,44.29545268905349,45.99173360969871
20170210,S37M1113,33.97520518768579,36.60950259794481,35.49999851221219
20170211,S37M1119,71.9869708553948,76.03098854911514,72.27685647504404
20170211,S37M1120,59.02479091472924,63.13842710596509,114.92561501823366
20170211,S37M1121,60.85536935040727,66.85743521456607,116.8140446911566
20170211,S37M1122,59.02479091472924,66.85743521456607,107.85123514942825
20170211,S37M1123,59.02479091472924,116.19627612200566,114.33470595208928
20170211,S37M1124,59.02479091472924,65.61776584503241,100.64049164997414
20170211,S37M1125,51.020659018773586,101.81611143541522,48.814047541003674
20170212,S37M1127,105.42723391588805,108.01445828308351,105.53305342840031
20170212,S37M1128,105.78657568842166,108.75825990480371,105.74379722122103
20170212,S37M1129,107.2113028915734,109.74999540043063,107.14049137756228
20170212,S37M1130,106.64380460620293,109.00619377871044,106.56197900511324
20170212,S37M1131,105.13402851037037,108.01445828308351,105.01652452442795
20170212,S37M1132,99.60083906065186,102.55991305713542,99.56611152971163
20170212,S37M1133,95.00753928884663,97.60123557900079,94.9214836251922
20170213,S37M1135,108.57797987108052,110.74173089605756,108.38016074709594
20170213,S37M1136,103.04545022686943,105.28718567010947,102.98759898962453
20170213,S37M1137,102.35655969087006,105.28718567010947,102.30578083638102
20170213,S37M1138,101.14692147514549,103.55164855276234,101.28098749089986
20170213,S37M1139,98.8802034128443,100.32850819197483,98.89669007016346
20170213,S37M1140,94.0413183728233,96.1136323355604,94.03718614159152
20170213,S37M1141,91.99525656690308,94.13016134430654,92.01652506925166
20170214,S37M1143,97.68958023546045,100.57644206588157,97.61156615708023
20170214,S37M1144,97.16112842383501,100.8243759397883,98.6528884274885
20170214,S37M1145,94.78365761598693,97.35330170509405,94.21073985332623
20170214,S37M1146,94.93278457645175,98.34503720072098,95.02892163721845
20170214,S37M1147,95.16494698500877,97.84916945290752,95.19007865525782
20170214,S37M1148,93.15862675661883,96.36156620946713,94.24792993441224
20170214,S37M1149,91.10219802089773,93.88222747039981,90.98759949253872
20170215,S37M1151,121.14005239286632,122.64255684358068,120.83470567967743
20170215,S37M1152,119.51550135499986,122.39462296967395,119.49999499181286
20170215,S37M1153,118.64553806568624,121.15495360014029,119.7644577906467
20170215,S37M1154,116.55154349410681,119.41941648279317,116.68181329173967
20170215,S37M1155,116.49017982844013,118.67561486107297,116.41735049290583
20170215,S37M1156,114.15080290641048,116.94007774372585,115.12396211735904
20170215,S37M1157,109.6481780824994,112.47726801340468,109.6983425100334
20170216,S37M1161,130.2682883961315,132.06404405203648,131.11569698434323
20170216,S37M1162,129.75900951501737,132.06404405203648,129.84296976495534
20170217,S37M1167,132.2178342511191,133.0557795476634,131.96693661808968
20170217,S37M1168,131.82386983084325,133.7995811693836,131.60743250092492
20170217,S37M1169,132.63532096574724,134.5433827911038,132.4710688283667
20170217,S37M1170,132.43672188021068,134.5433827911038,132.2190027232282
20170217,S37M1171,130.75739377554484,39.08884133701213,130.59916808037087
20170217,S37M1172,126.6540517764326,128.09710206952877,126.49999469844624
20170217,S37M1173,125.29601053777273,128.09710206952877,126.30991206178442
20170218,S37M1175,117.81951002636711,122.39462296967395,117.77685456816107
20170218,S37M1177,117.64462316874415,121.65082134795375,117.71900333091617
20170218,S37M1178,116.0495819132775,119.91528423060663,115.65288771502674
20170218,S37M1179,111.24302100983682,114.956606752472,112.71487130923197
20170218,S37M1180,107.74268951071214,111.73346639168449,109.33470616163686
20170218,S37M1181,104.97289610030475,107.76652440917678,105.16528484877199
20170219,S37M1183,120.16978382990125,123.6342923392076,122.72313535260037
20170219,S37M1184,119.05108225054482,122.39462296967395,120.6446230430156
20170219,S37M1185,120.57024288084358,124.62602783483453,122.41735024144873
20170219,S37M1186,118.60031816739044,122.89049071748741,121.04958170372993
20170219,S37M1187,117.30325740694079,122.64255684358068,117.37189590744674
20170219,S37M1188,116.87593616611227,120.90701972623356,119.21487103682011
20170219,S37M1189,116.31421576458347,121.15495360014029,115.92148274509236
20170220,S37M1193,120.05371397687122,126.11363107827492,122.7933832835406
20170220,S37M1194,121.33057342749089,125.86569720436819,121.72313539450988
20170220,S37M1195,121.0537139349617,127.60123432171531,123.9875981095247
20170220,S37M1196,122.05371389305219,132.55991179984994,126.60330047924072
20170220,S37M1198,122.05371389305219,129.8326391868759,123.67768076714128
20170221,S37M1201,140.81008724369593,39.83264295873232,36.24380013393238
20170221,S37M1202,140.8388370727189,143.9648699995596,140.7396635231562
20170221,S37M1203,141.06197755923495,145.94834099081345,141.3636304391548
20170221,S37M1204,140.02895838962252,38.0971058413852,36.51652739522979
20170221,S37M1205,139.02189624721518,39.33677521091886,35.59090759931132
20170221,S37M1206,128.8126216988593,133.55164729547687,35.35537041909993
20170222,S37M1208,102.33603039019602,106.27892116573639,102.55371471028775
20170222,S37M1209,105.93787184778726,110.74173089605756,106.51652446156368
20170222,S37M1211,107.66938159200168,111.48553251777776,107.76032606232911
20170222,S37M1212,105.96976349321676,110.2458631482441,106.23140050657094
20170222,S37M1213,106.1662543382716,109.99792927433737,106.03305340744555
20170222,S37M1214,104.68340888353414,108.75825990480371,104.79751626914367
20170223,S37M1217,108.99340231910158,113.22106963512488,108.8388384138234
20170223,S37M1218,111.37558415931784,114.70867287856527,111.24379699071869
20170223,S37M1219,111.77574427926768,116.19627612200566,111.88429283164442
20170223,S37M1220,111.86511800060595,115.45247450028546,111.59916887665167
20170223,S37M1221,114.11227541407658,146.94007648644038,35.396692731417716
20170223,S37M1222,110.1160903368667,113.22106963512488,110.0495821647346
20170224,S37M1225,96.22394329210569,25.948346019955352,96.22313646320254
20170224,S37M1227,86.78716820776923,93.38635972258635,86.93801288539544
20170224,S37M1228,83.84049999739847,89.66735161398537,84.26445927843451
20170224,S37M1229,93.11253154296239,98.09710332681425,94.23140100948513
20170224,S37M1230,100.87216619546196,105.78305341792293,100.61983049381524
20170225,S37M1233,77.83963201148677,82.47726927069016,78.15702151786536
20170225,S37M1234,78.62809587828815,83.46900476631708,78.58677356597036
20170225,S37M1235,61.1053486836379,64.87396422331221,64.96280719479546
20170225,S37M1236,62.94372658489761,68.84090620581992,70.61983175110072
20170225,S37M1237,56.848510239948475,64.37809647549875,61.537187503650784
20170225,S37M1238,57.0698138993489,61.15495611471124,57.28098933491856
20170226,S37M1241,129.15112823884834,181.40288495947607,36.00413072248921
20170226,S37M1242,128.81817641947418,136.03098603454418,128.80991195701063
20170226,S37M1243,129.696753689804,138.26239089970477,129.87602761480957
20170226,S37M1244,127.63556696927364,138.26239089970477,35.37603157525882
20170226,S37M1246,127.05371368350461,132.3119779259432,127.51239135023206
20170227,S37M1248,92.55908855370029,41.56818007607944,92.73553330358118
20170227,S37M1249,93.65637927402419,99.58470657025464,93.69834318058565
20170227,S37M1250,87.49214616121141,94.37809521821328,88.53718637209386
20170227,S37M1251,90.10890090559815,98.34503720072098,90.52065736334771
20170227,S37M1252,91.76219922632004,98.59297107462771,93.95867374818772
20170227,S37M1254,91.92644464765168,95.86569846165366,93.35950021957979
20170228,S37M1257,144.24954499983937,150.65908459504135,11.578511911444366
20170228,S37M1258,125.79390918541873,130.08057306078263,9.214875646866858
20170228,S37M1259,125.20559422795736,127.84916819562204,125.0413170736283
20170228,S37M1260,134.15210026210107,138.01445702579804,38.24793228134513
20170228,S37M1261,121.38830034761783,125.36982945655473,21.830577597487718
20170302,S37M1265,91.44684082568668,98.34503720072098,94.98759932490066
20170302,S37M1266,83.32130056027208,162.31197666865773,84.11983118532225
20170302,S37M1267,87.04131866618991,92.14669035305269,86.81817817967385
20170302,S37M1268,88.53891558990262,94.13016134430654,89.05784750729799
20170302,S37M1269,91.18085319268741,96.85743395728059,91.18181436043233
20170302,S37M1270,95.6016978759765,100.57644206588157,94.83057453809306
20170302,S37M1271,93.10127765383409,98.34503720072098,94.68181421374902
20170305,S37M1291,49.02065910259262,41.07231232826598,111.81404490070418
20170305,S37M1292,50.0206590606831,58.42768350173719,52.6983448988758
20170305,S37M1293,52.77272506104782,59.66735287127085,54.92974976403639
20170305,S37M1294,51.020659018773586,55.20454314094968,52.31817962555215
20170305,S37M1295,34.94214729592204,38.592973589198664,35.62396544916555
20170305,S37M1297,27.18181704264134,31.65082511981018,30.661155739799142
20170306,S37M1302,54.69311903438896,61.40288998861797,55.041320007294416
20170306,S37M1303,60.690415671927155,147.1880103603471,105.07024353044108
20170306,S37M1304,60.12809665361419,68.84090620581992,61.95041062682867
20170307,S37M1310,47.900824438780546,51.48553503234871,48.15289054391906
20170307,S37M1312,54.26032830448821,58.42768350173719,54.40908862883225
20170308,S37M1314,79.21074048196897,84.46074026194401,83.59917005011812
20170308,S37M1316,76.18909131693107,82.97313701850362,77.90908764395863
20170308,S37M1317,72.51652588648722,76.5268562969286,72.10330276330933
20170308,S37M1318,71.02892264304683,76.77479017083533,72.93388124089688
20170309,S37M1326,64.07850971119478,69.33677395363338,63.82644360605627
20170309,S37M1327,63.37859320651246,67.35330296237953,63.603303119540215
20170309,S37M1328,62.16941888211295,65.61776584503241,62.801650260575116
20170309,S37M1330,54.85123737063259,58.17974962783046,56.81404720572755
20170309,S37M1331,44.900824564509094,49.25413016718812,45.92148567875847
20170310,S36M5030,50.02610660527209,54.46074151922949,50.46694003371522
20170310,S36M5031,48.789254153613,52.477270527975634,48.03305583819747
20170310,S36M5032,44.59917168458924,48.75826241937466,43.78925436316058
20170310,S36M5033,36.57437863247469,40.57644458045252,36.19008112791926
20170310,S36M5035,29.61156900692731,32.394626741530374,29.371899595484138
20170310,S36M5036,33.39971266461967,36.11363485013135,33.409089508932084
20170311,S36M5046,35.092703158232275,37.60123809357174,34.86776713375002
20170311,S36M5047,34.61004616429352,37.105370345758274,34.54545309767127
20170311,S36M5049,35.70904069106429,38.34503971529193,35.77272577350959
20170311,S36M5050,34.66287733098506,40.08057683263905,37.26446124818176
20170311,S36M5051,32.882165990224806,37.105370345758274,36.14049435313791
20170312,S36M5054,43.016527122817934,45.78305593249388,42.760328786447644
20170312,S36M5055,43.04690995736007,46.526857554214075,43.152890753466636
20170312,S36M5056,43.9777997531244,47.76652692374773,45.082642738707364
20170312,S36M5057,35.15702331997454,38.34503971529193,35.01652745809406
20170312,S36M5058,35.52479189960286,38.34503971529193,35.400824962649494
20170312,S36M5059,34.15298689238976,37.353304219665006,33.66942007653415
20170313,S36M5061,38.532465553293235,42.8078494456131,39.677684287540615
20170313,S36M5062,35.32438860749609,39.08884133701213,35.09917208272964
20170313,S36M5063,32.50413086917251,34.62603160669096,32.30991600127891
20170313,S36M5064,32.21217951171175,34.37809773278423,32.04545320244506
20170313,S36M5065,31.596909903753037,34.130163858877495,31.392560667824
20170313,S36M5066,31.181492789646253,33.63429611106403,31.037188781891018
20170313,S36M5067,31.621699683432183,34.37809773278423,31.42975074891001
20170314,S36M5069,81.03056615276309,85.2045418836642,82.25206266855821
20170314,S36M5070,70.98604297993016,73.05578206223436,72.43388126185164
20170314,S36M5071,62.12684827934609,64.87396422331221,62.16941888211295
20170314,S36M5072,56.5374294629656,59.66735287127085,56.528923250734806
20170314,S36M5073,46.56549899976497,49.749997915001586,46.40082450164482
20170314,S36M5074,49.988733373892615,51.98140278016217,49.92148551112041
20170314,S36M5075,51.22313834913075,53.71693989750929,51.14462595572695
20170315,S36M5077,81.81404615798965,85.45247575757094,81.95867425110191
20170315,S36M5078,79.6922739041987,82.22933539678343,79.54545121174306
20170315,S36M5079,55.391971584204285,57.683881880017,55.40082412445918
20170315,S36M5080,51.48197493761977,54.46074151922949,52.49586556851864
20170315,S36M5081,44.76937886108744,47.27065917593427,44.68594854045659
20170315,S36M5082,41.17768422467634,43.303717193426564,41.020659437868744
20170315,S36M5083,41.26224970086797,43.79958494124003,41.090907368808985
20170316,S36M5085,114.14981054364434,117.18801161763258,114.01652414724231
20170316,S36M5086,113.26111458415787,117.43594549153931,114.02892084093764
20170316,S36M5087,114.68923134140631,116.94007774372585,115.84710258292034
20170316,S36M5088,113.18432293227315,115.45247450028546,112.99173080176115
20170316,S36M5089,113.19124654449844,115.20454062637873,113.10330104501918
20170316,S36M5090,113.13145439767423,114.956606752472,112.90082171466202
20170316,S36M5091,115.30071432687149,117.18801161763258,116.54131742985919
20170317,S36M5094,113.40218771727852,115.94834224809892,113.24379690689966
20170317,S36M5095,111.76032589469105,113.96487125684507,112.004127537366
20170317,S36M5096,112.45071955517037,114.70867287856527,112.50825974764302
20170317,S36M5097,112.91583257443197,114.70867287856527,112.8842927897349
20170317,S36M5098,114.81193439630975,116.19627612200566,114.59916875092313
20170317,S36M5099,114.26683605798772,115.94834224809892,114.12396215926856
20170318,S36M5102,115.56943629766624,117.18801161763258,115.44214392220601
20170318,S36M5103,116.49858845176797,118.67561486107297,8.975206235423684
20170318,S36M5104,114.7816698598383,116.19627612200566,114.78925138758495
20170318,S36M5105,114.7903856136613,116.94007774372585,114.69834230048582
20170318,S36M5106,115.58794544098279,117.43594549153931,115.07850757380947
20170318,S36M5107,115.12878957988559,117.18801161763258,115.21900343568996
20170319,S36M5109,132.87639483973004,139.9979280170519,4.13223123177886
20170319,S36M5110,127.05371368350461,129.58470531296916,127.16528392676264
20170319,S36M5111,123.13222624454647,125.61776333046146,123.57850721757859
20170319,S36M5112,122.9138241710059,124.87396170874126,122.88016013940796
20170319,S36M5113,122.0545783296057,124.3780939609278,122.11982959276065
20170319,S36M5114,121.23091784299467,123.88222621311434,121.29751557763666
20170319,S36M5115,118.76066140901388,121.15495360014029,118.71073882654309
20170320,S36M5118,120.907110168512,123.38635846530087,120.56197841838002
20170320,S36M5119,119.57755853018504,121.89875522186048,119.41735036717728
20170320,S36M5120,118.9462795137478,121.65082134795375,118.74379667639732
20170320,S36M5121,115.722588369718,118.17974711325951,115.69421002734452
20170320,S36M5122,117.71594476380649,120.16321810451336,118.73139998270199
20170320,S36M5123,116.18585342736127,118.42768098716624,116.09916868805885
20170321,S36M5125,115.08927574704603,119.6673503566999,55.6694191545248
20170321,S36M5126,116.11156538175419,118.9235487349797,9.528925220482051
20170321,S36M5127,115.92486933339052,118.67561486107297,119.57850738521665
20170321,S36M5128,115.29894902033301,117.93181323935278,115.25206128554419
20170321,S36M5129,115.24157127568891,116.69214386981912,115.06197864888236
20170321,S36M5130,115.35911965245099,118.42768098716624,57.4876008965075
20170321,S36M5131,115.51483972605719,117.68387936544605,116.07437530066818
20170322,S36M5134,105.48346665361896,112.22933413949795,106.20660711918026
20170322,S36M5135,105.11156584275886,114.956606752472,109.00412766309455
20170322,S36M5136,102.73553288448602,112.22933413949795,109.31817723670974
20170322,S36M5137,96.88429346028715,117.68387936544605,107.95454093022272
20170322,S36M5138,98.11983059858903,113.46900350903161,107.76445829356089
20170322,S36M5139,104.95867328718305,111.48553251777776,107.74792936863378
20170323,S36M5141,112.44434485453976,114.956606752472,77.93801326258108
20170323,S36M5142,112.04417144491566,112.97313576121815,111.8471027505584
20170323,S36M5143,112.1029879740544,112.72520188731141,111.95040853135288
20170323,S36M5144,111.55373978132108,109.5020615265239,111.35536723397672
20170323,S36M5145,111.3650989805621,108.01445828308351,111.23966475948691
20170323,S36M5146,111.32806872028512,112.97313576121815,110.42974743805826
20170324,S36M5148,105.6358785002939,114.2128051307518,109.19421029975638
20170324,S36M5149,103.97590290714949,108.01445828308351,110.6363589996472
20170324,S36M5150,103.10326195834327,105.78305341792293,104.1280948095955
20170324,S36M5152,105.07617943150929,109.74999540043063,105.13222699891776
20170329,S36M5181,111.57590394995594,112.97313576121815,111.3801606213674
20170329,S36M5182,111.12350919227734,112.22933413949795,111.07024327898398
20170329,S36M5183,111.05784658528864,111.48553251777776,110.76032593660057
20170329,S36M5184,110.86776394862682,111.48553251777776,110.57024329993874
20170329,S36M5185,108.95798008211756,110.2458631482441,108.82230948889628
20170330,S36M5187,116.09503645682707,54.70867539313622,52.2685928507708
20170330,S36M5188,115.03784828162789,115.7004083741922,114.80164808128029
20170330,S36M5189,111.38042497350841,113.22106963512488,111.31817715289071
20170330,S36M5190,113.01239195792004,113.71693738293834,112.7272680029273
20170330,S36M5191,113.71492782090829,114.70867287856527,113.46693739341572
20170330,S36M5192,111.61156557034701,111.98140026559122,111.2809870718047
20170330,S36M5193,112.30991264851764,113.96487125684507,36.82231250638142
20170331,S36M5198,114.65653802782187,115.45247450028546,115.72726787719876
20170331,S36M5199,116.01077562335867,116.44420999591239,115.24792905431241
20170331,S36M5200,112.90082171466202,113.22106963512488,112.54131759749725
20170331,S36M5201,111.09916889760643,112.22933413949795,110.76859039906412
20170331,S36M5202,111.8677639067173,112.97313576121815,20.752065245993435
20170401,S36M5205,114.28511917730793,115.7004083741922,64.02479070518166
20170401,S36M5206,115.02478856779635,116.19627612200566,38.28099013119936
20170401,S36M5207,112.71900354046375,39.83264295873232,34.714874578174204
20170402,S36M5212,106.72169811803565,108.51032603089698,106.46693768678233
20170402,S36M5213,107.08677237154916,107.76652440917678,106.8429707288742
20170402,S36M5214,109.23966484330595,46.526857554214075,40.93388258200139
20170402,S36M5215,108.67768139578402,110.98966476996429,34.818180358968675
20170402,S36M5216,113.21755018031601,116.19627612200566,113.10743327625096
20170402,S36M5217,113.55784648051485,116.94007774372585,34.46694070426747
20170403,S36M5220,122.6570196528919,126.85743269999512,54.6735514276661
20170403,S36M5221,111.10743336006999,112.22933413949795,110.87602841109037
20170403,S36M5222,111.23966475948691,113.46900350903161,111.02892096666619
20170403,S36M5223,120.64875527424738,123.88222621311434,119.71487101586536
20170403,S36M5224,110.8512350236997,112.47726801340468,110.54958214377984
20170404,S36M5229,63.057848596945405,68.84090620581992,68.0041293813847
20170404,S36M5231,46.342973264399916,51.98140278016217,47.30165091017261
20170404,S36M5234,56.785121587105095,63.88222872768529,57.45454304665327
20170405,S36M5240,25.206610513851047,155.61776207317598,48.049584763124585
20170406,S36M5246,112.79406046532861,121.40288747404702,116.31404471211135
20170406,S36M5248,110.84058124711419,118.67561486107297,29.851238418370485
20170406,S36M5250,106.22899078311832,116.69214386981912,38.35950252460316
20170406,S36M5252,108.00127875942498,110.98966476996429,38.49586615525186
20170408,S36M5255,115.08263980504125,28.427684759022668,24.677684916183352
20170408,S36M5262,111.23966475948691,114.2128051307518,111.7107391199097
20170408,S36M5264,110.9090862609446,116.44420999591239,114.00825968477875
20170408,S36M5267,110.4541462078972,113.71693738293834,110.33057388849556
20170408,S36M5268,114.17336844832838,117.68387936544605,113.0785076576285
20170409,S36M5270,117.09090418368578,80.98966602724977,73.8884266554378
20170409,S36M5271,115.0537141864188,117.18801161763258,114.70660676294938
20170409,S36M5272,114.38429272687063,36.85743647185154,66.54958398779854
20170409,S36M5275,112.87602832727134,114.956606752472,39.73140329355374
20170409,S36M5277,112.66528453445062,114.2128051307518,112.396689504385
20170409,S36M5278,112.25206141127273,114.46073900465854,37.28925463557243
20170410,S36M5280,114.23966463375837,124.87396170874126,122.7933832835406
20170410,S36M5281,113.95454067876562,115.20454062637873,113.17354897595942
20170410,S36M5283,113.57024317421019,115.20454062637873,113.32644153153524
20170410,S36M5284,113.83057374181226,116.19627612200566,113.6280944114551
20170410,S36M5286,112.98340092378328,115.7004083741922,42.89256018586457
20201216,S36M9000,125.26612071861595,127.60123432171531,125.1983418604359
20201216,S36M9001,129.36341726160083,131.32024243031628,129.23139954265207
20201216,S36M9002,126.54656068562835,128.59296981734224,126.52065585460514
20201216,S36M9004,134.4037140261516,136.77478765626438,134.39255635114387
20201216,S36M9005,130.88472229292552,133.0557795476634,130.99999450985342
20201220,S36M9028,140.75325406328938,141.733465134399,140.76445691054687
20201220,S36M9030,138.20848152296244,139.50206026923843,138.01239091018215
20201220,S36M9032,147.41220897018306,148.6756136037875,147.21486986335367
20210109,S36E0181,147.23483685498502,148.92354747769423,146.00825834367424
20210109,S36E0182,142.5150343806856,147.43594423425384,144.0247873524204
20210109,S36E0186,136.61429552915416,141.733465134399,190.7024713465944
20221206,S36N0023,120.9174744022429,139.50206026923843,121.5247882953845
20221206,S36N0024,110.88762873927215,129.58470531296916,111.13222674746066
20221206,S36N0025,110.88927032343513,128.84090369124897,112.73553246539086
20221207,S36N0032,153.51931798296442,176.1962736074347,162.76032375730574
20221207,S36N0033,153.21925316715982,172.229331624927,157.4504066244699
20221207,S36N0034,152.8110573609764,356.6921338115353,152.75619194516912
20221207,S36N0035,146.45801468978007,168.75825739023276,148.40908468933776
20221207,S36N0036,143.99587541628188,154.62602657754906,145.83057240070775
20221207,S36N0037,141.4838237054691,164.54338153381832,145.4504071273841
20221208,S36N0041,123.59547087051915,152.89048946020193,126.65701948525384
20221208,S36N0042,120.83741986321404,146.94007648644038,121.11569740343839
20221208,S36N0043,119.02836108489262,142.4772667561192,121.79338332545012
20221208,S36N0044,111.33133162846558,140.49379576486535,134.45867205085233
20221208,S36N0045,117.68173620563027,140.74172963877209,134.14049024600536
20221209,S36N0048,136.81121211575098,144.46073774737306,137.22726697614416
20221209,S36N0049,132.26236856176212,204.95660298061557,137.25206036353484
20221209,S36N0050,136.97628708943972,317.5185817342717,138.80991153791547
20221209,S36N0051,135.9060343245177,172.9731332466472,135.94627529429272
20221209,S36N0052,124.5564778005227,130.5764408085961,126.49586246721447
20221210,S36N0056,186.6081112898415,189.08883505058475,186.76858721394092
20221210,S36N0057,161.5093547991647,192.06404153746553,163.19007580541074
20221210,S36N0058,164.2498772993659,200.74172712420113,165.59090215107426
20221210,S36N0059,166.41118889517406,202.725198115455,166.84710044553503
20221210,S36N0060,165.4887497936716,193.79957865481265,184.87189307855442
20221211,S36N0065,145.52488315191007,153.88222495582886,146.63222525967285
20221211,S36N0073,148.19306847686607,233.4689984798897,148.78098550019786
20221211,S36N0078,144.5557904141989,213.63428856735118,147.23966325074434
20221212,S36N0080,188.59439209775712,200.4937932502944,134.7975150118582
20221213,S36N0089,136.19271867353126,139.50206026923843,136.202473630663
20221213,S36N0090,139.35821307308225,141.98139900830574,139.32644044188783
20221213,S36N0091,141.83509137745094,144.95660549518652,141.7933824872598
20221213,S36N0092,143.0301401413913,146.69214261253364,143.52891960460693
20221213,S36N0093,146.1980417050301,149.17148135160096,146.18181205540895
20221213,S36N0094,145.66885505796913,149.17148135160096,145.8429690944031
20221213,S36N0095,133.19717923711983,139.00619252142496,135.9132174444385
20221214,S36N0098,132.2183020693595,134.79131666501053,132.24379611061886
20221214,S36N0099,121.83216407202625,124.62602783483453,121.90495356870815
20221214,S36N0100,117.67085821377749,120.90701972623356,117.57850746903569
20221214,S36N0101,116.62429169077087,120.4111519784201,116.71073891036212
