folder,profile_name_1,profile_name_2,similarity_before,similarity_after,lag,offset_mm
20170129,S37M1015,S37M1021,0.8653872259549946,0.9118637103541041,-2940,-12.148759821429849
20170129,S37M1016,S37M1017,0.7041532369166347,0.742159129923694,-2640,-10.90909045189619
20170129,S37M1016,S37M1018,0.5580759458596298,0.6495842568033728,-3039,-12.557850713375956
20170129,S37M1016,S37M1019,0.5405971296093708,0.6941835808009658,-12397,-51.22727058036253
20170129,S37M1016,S37M1020,0.6804403291440656,0.7503275008859167,-2541,-10.499999559950083
20170129,S37M1016,S37M1021,0.6991331329997181,0.7618165537426212,-2951,-12.194214364979416
20170129,S37M1017,S37M1018,0.611658245659026,0.6594006901843127,-263,-1.0867768139578402
20170129,S37M1017,S37M1019,0.5244044551233201,0.8703774729566626,-9428,-38.95867605321109
20170129,S37M1017,S37M1020,0.8662596916915646,0.9071273097134379,-2104,-8.694214511662722
20170129,S37M1017,S37M1021,0.8748708161352141,0.9090158542419766,-2447,-10.11156982416287
20170129,S37M1018,S37M1019,0.5472845366006814,0.8888879537115321,-8538,-35.28099025692791
20170129,S37M1018,S37M1020,0.7261122519275638,0.8197220847326367,-1323,-5.466941919643432
20170129,S37M1018,S37M1021,0.7158186455788663,0.7796389177939053,-1342,-5.54545431304723
20170129,S37M1019,S37M1020,0.6977326502719545,0.8864122967613425,7210,29.79338718112558
20170129,S37M1019,S37M1021,0.7203367573681116,0.8522526524104282,7185,29.69008140033111
20170129,S37M1020,S37M1021,0.9331590936834028,0.9378374474586194,-168,-0.6942148469388485
20170130,S37M1024,S37M1025,0.9518929059317836,0.9824501809861879,1669,6.8966939258389175
20170130,S37M1024,S37M1026,0.6740696704857123,0.920029625160816,11735,48.49173350492492
20170130,S37M1024,S37M1027,0.6900783963172654,0.7991636703906391,1482,6.123966685496271
20170130,S37M1024,S37M1028,0.6900735264014887,0.8864385365636767,9428,38.95867605321109
20170130,S37M1024,S37M1029,0.570842287532042,0.8148194008593461,8322,34.388428310863674
20170130,S37M1025,S37M1026,0.7784465258890938,0.975179498599421,10796,44.611568378284574
20170130,S37M1025,S37M1027,0.8004404079227937,0.9673796891212919,11236,46.42975012026727
20170130,S37M1025,S37M1028,0.8032589307384291,0.9663458186830605,11180,46.198345171287656
20170130,S37M1025,S37M1029,0.6149974612105561,0.9649861429307617,11339,46.855369937140495
20170130,S37M1026,S37M1027,0.8375948226786877,0.8397416084363938,-199,-0.8223140151239932
20170130,S37M1026,S37M1028,0.8861069937196409,0.9035648319951365,-2316,-9.57024753279984
20170130,S37M1026,S37M1029,0.6548513628305719,0.7680622222273373,-3352,-13.851239088922739
20170130,S37M1027,S37M1028,0.881374793220644,0.8829314878721176,391,1.6157024116255343
20170130,S37M1027,S37M1029,0.7722317192575502,0.8256999435660773,-286,-1.181818132288754
20170130,S37M1028,S37M1029,0.7420102517454378,0.7862824047909958,-1034,-4.272727093659341
20170131,S37M1030,S37M1031,0.8764171847320352,0.8918619402427815,-866,-3.578512246720493
20170131,S37M1030,S37M1033,0.8721417995350186,0.8991095524949162,-1361,-5.623966706451029
20170131,S37M1030,S37M1034,0.863039520498115,0.9239715706950016,-3066,-12.669420956633985
20170131,S37M1030,S37M1035,0.8505892967841365,0.9095119017975839,-3539,-14.623966329265386
20170131,S37M1030,S37M1036,0.8594483580284299,0.9263648236026054,-4932,-20.380164435133338
20170131,S37M1031,S37M1033,0.8737830439108879,0.8745970971879549,-24,-0.09917354956269264
20170131,S37M1031,S37M1034,0.8011966949625515,0.8945682825418821,-1907,-7.880164959002286
20170131,S37M1031,S37M1035,0.7678341726036626,0.8494398766118848,-2037,-8.417355019133538
20170131,S37M1031,S37M1036,0.7735222476102153,0.8828425988599687,-3798,-15.69421421829611
20170131,S37M1033,S37M1034,0.832794438505361,0.9276326180852423,-1571,-6.491735265124589
20170131,S37M1033,S37M1035,0.8196730406033785,0.91567754152016,-2139,-8.838842604774982
20170131,S37M1033,S37M1036,0.8176467221213284,0.9021982865702752,-3358,-13.876032476313412
20170131,S37M1034,S37M1035,0.903152953599627,0.9288935874530929,-793,-3.276859366800636
20170131,S37M1034,S37M1036,0.8897992492265291,0.9309315798819547,-1556,-6.429751796647906
20170131,S37M1035,S37M1036,0.8998831087517579,0.91631660534949,-987,-4.078512225765735
20170201,S37M1040,S37M1041,0.6578362353717987,0.7093523601245406,-1723,-7.119834412354976
20170201,S37M1040,S37M1042,0.6697949110858733,0.7074592826111787,12587,52.01239451440051
20170201,S37M1040,S37M1043,0.6266065168906686,0.7039553607369626,1491,6.16115676658228
20170201,S37M1040,S37M1045,0.6025088147355365,0.6600490968307735,-4892,-20.214875185862184
20170201,S37M1040,S37M1046,0.6201596146516833,0.7327985924013486,8216,33.950411800295115
20170201,S37M1041,S37M1042,0.8767321649048705,0.9066332477167383,1057,4.367768411990255
20170201,S37M1041,S37M1043,0.8871310544218143,0.8905548430852411,74,0.30578511115163565
20170201,S37M1041,S37M1045,0.8281385748834847,0.8602101422502111,-2046,-8.454545100219548
20170201,S37M1041,S37M1046,0.8414310290249255,0.9040614673659295,-3332,-13.768594464287162
20170201,S37M1042,S37M1043,0.8581141648464782,0.8886916255589344,-1121,-4.632231210824102
20170201,S37M1042,S37M1045,0.7900103662557845,0.8449273562601037,-4946,-20.438015672378242
20170201,S37M1042,S37M1046,0.798352318549526,0.8811985897634967,-4599,-19.004131434950978
20170201,S37M1043,S37M1045,0.8081250169287407,0.8400415026176483,-1663,-6.871900538448244
