distance,force
0.0,0.24816177191678435
0.00413223123177886,0.25603992340620607
0.00826446246355772,0.2691701758885756
0.01239669369533658,0.27704832737799734
0.01652892492711544,0.2468487466685474
0.0206611561588943,0.19170168624259531
0.02479338739067316,0.19826681248378009
0.02892561862245202,0.20745798922143877
0.03305784985423088,0.21402311546262354
0.03719008108600974,0.22321429220028222
0.0413223123177886,0.2179621912073344
0.04545454354956746,0.2153361407108605
0.04958677478134632,0.2035189134767279
0.05371900601312518,0.19695378723554313
0.05785123724490404,0.23109244368970394
0.0619834684766829,0.26523110014386475
0.06611569970846176,0.2901785798603669
0.07024793094024062,0.27442227688152343
0.07438016217201948,0.2205882417038083
0.07851239340379834,0.21008403971791267
0.0826446246355772,0.22452731744851917
0.08677685586735606,0.22190126695204526
0.09090908709913492,0.27048320113681257
0.09504131833091378,0.29936975659802556
0.09917354956269264,0.3177521100733429
0.1033057807944715,0.344012615038082
0.10743801202625036,0.3361344635486603
0.11157024325802922,0.2928046303568408
0.11570247448980808,0.26260504964739084
0.11983470572158694,0.287552529363893
0.1239669369533658,0.3190651353215799
0.12809916818514466,0.3413865645416081
0.13223139941692352,0.21139706496614963
0.13636363064870238,0.14837185305077583
0.14049586188048124,0.18776261049788445
0.1446280931122601,0.18513656000141054
0.14876032434403896,0.24028362042736262
0.15289255557581782,0.27048320113681257
0.15702478680759668,0.2639180748956278
0.16115701803937554,0.25997899915091693
0.1652892492711544,0.24553572142031044
0.16942148050293326,0.28492647886741906
0.17355371173471212,0.25603992340620607
0.17768594296649098,0.3072479080874473
0.18181817419826984,0.30856093333568424
0.1859504054300487,0.2888655546121299
0.19008263666182756,0.29411765560507774
0.19421486789360642,0.30593488283921033
0.19834709912538528,0.32037816056981683
0.20247933035716414,0.31643908482510597
0.206611561588943,0.315126059576869
0.21074379282072186,0.32825631205923855
0.21487602405250072,0.3361344635486603
0.21900825528427958,0.344012615038082
0.22314048651605844,0.3584558927686885
0.2272727177478373,0.3361344635486603
0.23140494897961617,0.34007353929337114
0.23553718021139503,0.31643908482510597
0.23966941144317389,0.3269432868110016
0.24380164267495275,0.3125000090803951
0.2479338739067316,0.3269432868110016
0.25206610513851047,0.344012615038082
0.2561983363702893,0.36896009475458413
0.2603305676020682,0.35976891801692545
0.26446279883384705,0.3295693373074755
0.2685950300656259,0.3387605140451342
0.27272726129740477,0.3532037917757407
0.2768594925291836,0.3676470695063472
0.2809917237609625,0.3006827818462625
0.28512395499274135,0.31381303432863206
0.2892561862245202,0.33088236255571246
0.29338841745629907,0.33744748879689723
0.2975206486880779,0.344012615038082
0.3016528799198568,0.32563026156276464
0.30578511115163565,0.26523110014386475
0.3099173423834145,0.17331933276727796
0.31404957361519337,0.14837185305077583
0.3181818048469722,0.1286764743272215
0.3223140360787511,0.13261555007193238
0.32644626731052995,0.14705882780253887
0.3305784985423088,0.1549369792919606
0.33471072977408767,0.16281513078138232
0.3388429610058665,0.172006307519041
0.3429751922376454,0.18513656000141054
0.34710742346942425,0.19564076198730618
0.3512396547012031,0.20220588822849095
0.35537188593298197,0.20220588822849095
0.35950411716476083,0.22452731744851917
0.3636363483965397,0.24553572142031044
0.36776857962831855,0.2954306808533147
0.3719008108600974,0.3492647160310298
0.37603304209187627,0.40835085220169276
0.38016527332365513,0.46349791262764484
0.384297504555434,0.5278361497912556
0.38842973578721285,0.5803571597207338
0.3925619670189917,0.5317752255359665
0.39669419825077057,0.3387605140451342
0.40082642948254943,0.29149160510860384
0.4049586607143283,0.29674370610155165
0.40909089194610715,0.3046218575909734
0.413223123177886,0.29149160510860384
0.41735535440966487,0.2665441253921017
0.42148758564144373,0.2731092516332865
0.4256198168732226,0.29936975659802556
0.42975204810500145,0.31643908482510597
0.4338842793367803,0.3505777412792668
0.43801651056855917,0.3637079937616363
0.44214874180033803,0.4162290036911145
0.4462809730321169,0.3820903472369537
0.45041320426389575,0.3216911858180538
0.4545454354956746,0.2954306808533147
0.45867766672745347,0.31643908482510597
0.46280989795923233,0.32300421106629074
0.4669421291910112,0.3321953878039494
0.47107436042279005,0.2691701758885756
0.4752065916545689,0.20877101446967572
0.47933882288634777,0.25603992340620607
0.48347105411812663,0.2954306808533147
0.4876032853499055,0.3177521100733429
0.49173551658168435,0.2468487466685474
0.4958677478134632,0.24290967092383653
0.49999997904524207,0.17725840851198882
0.5041322102770209,0.200892862980254
0.5082644415087998,0.200892862980254
0.5123966727405787,0.19826681248378009
0.5165289039723575,0.2035189134767279
0.5206611352041364,0.21139706496614963
0.5247933664359152,0.21664916595909745
0.5289255976676941,0.1838235347531736
0.533057828899473,0.19695378723554313
0.5371900601312518,0.19957983773201704
0.5413222913630307,0.21271009021438658
0.5454545225948095,0.2205882417038083
0.5495867538265884,0.2153361407108605
0.5537189850583673,0.21927521645557135
0.5578512162901461,0.22846639319323003
0.561983447521925,0.24028362042736262
0.5661156787537038,0.2521008476614952
0.5702479099854827,0.25997899915091693
0.5743801412172616,0.2783613526262343
0.5785123724490404,0.29149160510860384
0.5826446036808193,0.25341387290973216
0.5867768349125981,0.25997899915091693
0.590909066144377,0.2901785798603669
0.5950412973761559,0.3098739585839212
0.5991735286079347,0.3295693373074755
0.6033057598397136,0.34795169078279287
0.6074379910714924,0.31118698383215815
0.6115702223032713,0.3125000090803951
0.6157024535350502,0.3295693373074755
0.619834684766829,0.3558298422722146
0.6239669159986079,0.36502101900987327
0.6280991472303867,0.37158614525105804
0.6322313784621656,0.2888655546121299
0.6363636096939445,0.32300421106629074
0.6404958409257233,0.34795169078279287
0.6446280721575022,0.3532037917757407
0.648760303389281,0.3807773219887167
0.6528925346210599,0.35189076652750373
0.6570247658528388,0.35714286752045155
0.6611569970846176,0.32563026156276464
0.6652892283163965,0.3125000090803951
0.6694214595481753,0.3006827818462625
0.6735536907799542,0.2954306808533147
0.677685922011733,0.29936975659802556
0.6818181532435119,0.31381303432863206
0.6859503844752908,0.3492647160310298
0.6900826157070696,0.37421219574753195
0.6942148469388485,0.3492647160310298
0.6983470781706274,0.3755252209957689
0.7024793094024062,0.3952205997193232
0.7066115406341851,0.37421219574753195
0.7107437718659639,0.3952205997193232
0.7148760030977428,0.41097690269816667
0.7190082343295217,0.30199580709449947
0.7231404655613005,0.30199580709449947
0.7272726967930794,0.3190651353215799
0.7314049280248582,0.3190651353215799
0.7355371592566371,0.29674370610155165
0.739669390488416,0.3006827818462625
0.7438016217201948,0.3072479080874473
0.7479338529519737,0.31643908482510597
0.7520660841837525,0.30593488283921033
0.7561983154155314,0.32825631205923855
0.7603305466473103,0.32300421106629074
0.7644627778790891,0.32037816056981683
0.768595009110868,0.2928046303568408
0.7727272403426468,0.30856093333568424
0.7768594715744257,0.2757353021297604
0.7809917028062046,0.29936975659802556
0.7851239340379834,0.3072479080874473
0.7892561652697623,0.3125000090803951
0.7933883965015411,0.35189076652750373
0.79752062773332,0.37946429674047977
0.8016528589650989,0.3978466502157971
0.8057850901968777,0.39653362496756017
0.8099173214286566,0.2783613526262343
0.8140495526604354,0.25603992340620607
0.8181817838922143,0.2717962263850495
0.8223140151239932,0.29936975659802556
0.826446246355772,0.3177521100733429
0.8305784775875509,0.3243172363145277
0.8347107088193297,0.3532037917757407
0.8388429400511086,0.38865547347813845
0.8429751712828875,0.4332983319181949
0.8471074025146663,0.458245811634697
0.8512396337464452,0.4411764834076166
0.855371864978224,0.3820903472369537
0.8595040962100029,0.4096638774499297
0.8636363274417818,0.45430673588998616
0.8677685586735606,0.5068277458194643
0.8719007899053395,0.5383403517771512
0.8760330211371183,0.5606617809971794
0.8801652523688972,0.5659138819901273
0.8842974836006761,0.5961134626995772
0.8884297148324549,0.6171218666713685
0.8925619460642338,0.6341911948984489
0.8966941772960126,0.6578256493667141
0.9008264085277915,0.5961134626995772
0.9049586397595704,0.5107668215641752
0.9090908709913492,0.48581934184767306
0.9132231022231281,0.4700630388688296
0.9173553334549069,0.46349791262764484
0.9214875646866858,0.47400211461354047
0.9256197959184647,0.4936974933370948
0.9297520271502435,0.45168068539351225
0.9338842583820224,0.48713236709591
0.9380164896138012,0.5094537963159382
0.9421487208455801,0.4845063165994361
0.946280952077359,0.5225840487983078
0.9504131833091378,0.5344012760324404
0.9545454145409167,0.5212710235500708
0.9586776457726955,0.5344012760324404
0.9628098770044744,0.48056724085472524
0.9669421082362533,0.46087186213117093
0.9710743394680321,0.46087186213117093
0.975206570699811,0.3269432868110016
0.9793388019315898,0.344012615038082
0.9834710331633687,0.3610819432651624
0.9876032643951476,0.3755252209957689
0.9917354956269264,0.4044117764569819
0.9958677268587053,0.42542018042877316
0.9999999580904841,0.4477416096488014
1.004132189322263,0.45693278638646007
1.0082644205540419,0.4910714428406209
1.0123966517858207,0.5068277458194643
1.0165288830175996,0.5055147205712274
1.0206611142493784,0.5685399324866012
1.0247933454811573,0.602678588940762
1.0289255767129362,0.631565144401975
1.033057807944715,0.6643907756078988
1.0371900391764939,0.7339811137644574
1.0413222704082727,0.7786239722045138
1.0454545016400516,0.430672281421721
1.0495867328718305,0.023634454468265176
1.0537189641036093,0.15099790354724973
1.0578511953353882,0.16544118127785623
1.061983426567167,0.14837185305077583
1.066115657798946,0.12079832283779979
1.0702478890307248,0.12998949957545847
1.0743801202625036,0.13918067631311715
1.0785123514942825,0.14443277730606496
1.0826445827260613,0.14705882780253887
1.0867768139578402,0.16544118127785623
1.090909045189619,0.16544118127785623
1.095041276421398,0.17857143376022577
1.0991735076531768,0.19301471149083227
1.1033057388849556,0.200892862980254
1.1074379701167345,0.20877101446967572
1.1115702013485134,0.16412815602961928
1.1157024325802922,0.16018908028490841
1.119834663812071,0.1693802570225671
1.12396689504385,0.1864495852496475
1.1280991262756288,0.19957983773201704
1.1322313575074077,0.22190126695204526
1.1363635887391865,0.24159664567559958
1.1404958199709654,0.05252100992947817
1.1446280512027442,0.10110294411424547
1.148760282434523,0.1286764743272215
1.152892513666302,0.11685924709308892
1.1570247448980808,0.12736344907898456
1.1611569761298597,0.13918067631311715
1.1652892073616385,0.1523109287954867
1.1694214385934174,0.16544118127785623
1.1735536698251963,0.1575630297884345
1.1776859010569751,0.19432773673906922
1.181818132288754,0.21271009021438658
1.1859503635205328,0.2376575699308887
1.1900825947523117,0.23897059517912567
1.1942148259840906,0.25603992340620607
1.1983470572158694,0.2888655546121299
1.2024792884476483,0.32300421106629074
1.2066115196794271,0.3243172363145277
1.210743750911206,0.18251050950493664
1.2148759821429849,0.14180672680959105
1.2190082133747637,0.17725840851198882
1.2231404446065426,0.200892862980254
1.2272726758383214,0.20220588822849095
1.2314049070701003,0.25866597390268
1.2355371383018792,0.31643908482510597
1.239669369533658,0.3584558927686885
1.2438016007654369,0.37158614525105804
1.2479338319972157,0.3558298422722146
1.2520660632289946,0.2731092516332865
1.2561982944607735,0.3190651353215799
1.2603305256925523,0.36896009475458413
1.2644627569243312,0.37946429674047977
1.26859498815611,0.38602942298166454
1.272727219387889,0.42016807943582535
1.2768594506196678,0.4700630388688296
1.2809916818514466,0.514705897308886
1.2851239130832255,0.5554096800042316
1.2892561443150043,0.5632878314936534
1.2933883755467832,0.5225840487983078
1.297520606778562,0.3991596754640341
1.301652838010341,0.3663340442581102
1.3057850692421198,0.35451681702397764
1.3099173004738986,0.31643908482510597
1.3140495317056775,0.3190651353215799
1.3181817629374564,0.17069328227080405
1.3223139941692352,0.17988445900846273
1.326446225401014,0.1746323580155149
1.330578456632793,0.2061449639732018
1.3347106878645718,0.25997899915091693
1.3388429190963507,0.26260504964739084
1.3429751503281295,0.29149160510860384
1.3471073815599084,0.32037816056981683
1.3512396127916873,0.2901785798603669
1.355371844023466,0.32825631205923855
1.359504075255245,0.34007353929337114
1.3636363064870238,0.31118698383215815
1.3677685377188027,0.30593488283921033
1.3719007689505816,0.2691701758885756
1.3760330001823604,0.25341387290973216
1.3801652314141393,0.26260504964739084
1.3842974626459181,0.2783613526262343
1.388429693877697,0.3033088323427364
1.3925619251094759,0.30593488283921033
1.3966941563412547,0.31643908482510597
1.4008263875730336,0.3361344635486603
1.4049586188048124,0.30856093333568424
1.4090908500365913,0.30593488283921033
1.4132230812683702,0.3216911858180538
1.417355312500149,0.32037816056981683
1.4214875437319279,0.2731092516332865
1.4256197749637067,0.24816177191678435
1.4297520061954856,0.2547268981579691
1.4338842374272645,0.21927521645557135
1.4380164686590433,0.2179621912073344
1.4421486998908222,0.20220588822849095
1.446280931122601,0.2494747971650213
1.45041316235438,0.2731092516332865
1.4545453935861588,0.2783613526262343
1.4586776248179376,0.2691701758885756
1.4628098560497165,0.2836134536191821
1.4669420872814953,0.3269432868110016
1.4710743185132742,0.31381303432863206
1.475206549745053,0.3492647160310298
1.479338780976832,0.39653362496756017
1.4834710122086108,0.41097690269816667
1.4876032434403896,0.4214811046840623
1.4917354746721685,0.4136029531946406
1.4958677059039474,0.26785715064033866
1.4999999371357262,0.3466386655345559
1.504132168367505,0.40309875120874494
1.508264399599284,0.4503676601452753
1.5123966308310628,0.4753151398617774
1.5165288620628417,0.43461135716643184
1.5206610932946205,0.3098739585839212
1.5247933245263994,0.34007353929337114
1.5289255557581782,0.36239496851339936
1.533057786989957,0.40835085220169276
1.537190018221736,0.46349791262764484
1.5413222494535148,0.4044117764569819
1.5454544806852937,0.4438025339040905
1.5495867119170725,0.47400211461354047
1.5537189431488514,0.48844539234414697
1.5578511743806303,0.5094537963159382
1.5619834056124091,0.4910714428406209
1.566115636844188,0.2350315194344148
1.5702478680759668,0.22846639319323003
1.5743800993077457,0.2350315194344148
1.5785123305395246,0.25866597390268
1.5826445617713034,0.2468487466685474
1.5867767930030823,0.25341387290973216
1.5909090242348611,0.24816177191678435
1.59504125546664,0.24553572142031044
1.5991734866984189,0.24816177191678435
1.6033057179301977,0.257352948654443
1.6074379491619766,0.2731092516332865
1.6115701803937554,0.286239504115656
1.6157024116255343,0.2888655546121299
1.6198346428573132,0.29411765560507774
1.623966874089092,0.29149160510860384
1.6280991053208709,0.3072479080874473
1.6322313365526497,0.3216911858180538
1.6363635677844286,0.3295693373074755
1.6404957990162075,0.34269958978984505
1.6446280302479863,0.3505777412792668
1.6487602614797652,0.35976891801692545
1.652892492711544,0.36896009475458413
1.657024723943323,0.372899170499295
1.6611569551751018,0.34007353929337114
1.6652891864068806,0.3413865645416081
1.6694214176386595,0.32825631205923855
1.6735536488704383,0.3505777412792668
1.6776858801022172,0.37421219574753195
1.681818111333996,0.3952205997193232
1.685950342565775,0.39128152397461236
1.6900825737975538,0.39653362496756017
1.6942148050293326,0.3532037917757407
1.6983470362611115,0.36896009475458413
1.7024792674928904,0.38340337248519063
1.7066114987246692,0.3978466502157971
1.710743729956448,0.4096638774499297
1.714875961188227,0.4096638774499297
1.7190081924200058,0.42016807943582535
1.7231404236517847,0.36896009475458413
1.7272726548835635,0.3466386655345559
1.7314048861153424,0.35976891801692545
1.7355371173471212,0.36896009475458413
1.7396693485789,0.38340337248519063
1.743801579810679,0.40047270071227103
1.7479338110424578,0.41491597844287753
1.7520660422742367,0.43461135716643184
1.7561982735060155,0.40835085220169276
1.7603305047377944,0.40572480170521885
1.7644627359695733,0.3952205997193232
1.7685949672013521,0.3925945492228493
1.772727198433131,0.401785725960508
1.7768594296649098,0.25341387290973216
1.7809916608966887,0.14574580255430192
